% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    50    45    27       11        2     0.13685603E+03  0.13259854E+03  0.50000000E+00  0.42574907E+01  0.85149814E+01  0.60000000E+08     1
    50    45    28       11        2     0.13337600E+03  0.12910242E+03  0.50000000E+00  0.42735759E+01  0.85471518E+01  0.60000000E+08     1
    50    45    29       11        2     0.12992230E+03  0.12563626E+03  0.50000000E+00  0.42860375E+01  0.85720749E+01  0.60000000E+08     1
    50    45    30       11        2     0.12649729E+03  0.12220110E+03  0.50000000E+00  0.42961924E+01  0.85923847E+01  0.60000000E+08     1
    50    45    31       11        2     0.12310360E+03  0.11879860E+03  0.50000000E+00  0.43050005E+01  0.86100010E+01  0.60000000E+08     1
    50    45    32       11        2     0.11974428E+03  0.11543170E+03  0.50000000E+00  0.43125825E+01  0.86251651E+01  0.60000000E+08     1
    50    45    33       11        2     0.11642347E+03  0.11210601E+03  0.50000000E+00  0.43174543E+01  0.86349086E+01  0.60000000E+08     1
    50    45    34       11        2     0.11314830E+03  0.10883341E+03  0.50000000E+00  0.43148887E+01  0.86297774E+01  0.60000000E+08     1
    50    45    35       11        2     0.10993294E+03  0.10564108E+03  0.50000000E+00  0.42918630E+01  0.85837260E+01  0.60000000E+08     1
    50    45    36       10        2     0.10596805E+03  0.10177092E+03  0.50000000E+00  0.41971283E+01  0.83942566E+01  0.60000000E+08     1
    50    45    37       10        2     0.10117466E+03  0.97079256E+02  0.50000000E+00  0.40954060E+01  0.81908120E+01  0.60000000E+08     1
    50    45    38       10        2     0.96315499E+02  0.92265274E+02  0.50000000E+00  0.40502242E+01  0.81004483E+01  0.60000000E+08     1
    50    45    39       10        2     0.91437050E+02  0.87417734E+02  0.50000000E+00  0.40193154E+01  0.80386308E+01  0.60000000E+08     1
    50    45    40       10        2     0.86557166E+02  0.82571674E+02  0.50000000E+00  0.39854917E+01  0.79709833E+01  0.60000000E+08     1
    50    45    41       10        2     0.81682740E+02  0.77742553E+02  0.50000000E+00  0.39401867E+01  0.78803734E+01  0.60000000E+08     1
    50    45    42       10        2     0.76817365E+02  0.72938417E+02  0.50000000E+00  0.38789480E+01  0.77578960E+01  0.60000000E+08     1
    50    45    43       10        2     0.71963202E+02  0.68163863E+02  0.50000000E+00  0.37993387E+01  0.75986775E+01  0.60000000E+08     1
    50    45    44       10        2     0.67121488E+02  0.63420688E+02  0.50000000E+00  0.37008002E+01  0.74016003E+01  0.60000000E+08     1
    50    45    45       10        2     0.62293107E+02  0.58707157E+02  0.50000000E+00  0.35859497E+01  0.71718993E+01  0.60000000E+08     1
    50    45    46       10        2     0.57478459E+02  0.55386813E+02  0.50000000E+00  0.20916467E+01  0.41832933E+01  0.60000000E+08     1
    50    45    47       10        2     0.52675889E+02  0.53448281E+02  0.50000000E+00 -0.77239188E+00 -0.15447838E+01  0.60000000E+08     1
    50    45    48        9        2     0.49289610E+02  0.50878415E+02  0.50000000E+00 -0.15888045E+01 -0.31776090E+01  0.60000000E+08     1
    50    45    49        8        2     0.46678173E+02  0.47683527E+02  0.50000000E+00 -0.10053539E+01 -0.20107078E+01  0.60000000E+08     1
    50    45    50        8        2     0.43447941E+02  0.43794502E+02  0.50000000E+00 -0.34656111E+00 -0.69312221E+00  0.60000000E+08     1
    50    45    51        7        2     0.39547280E+02  0.39215953E+02  0.50000000E+00  0.33132696E+00  0.66265391E+00  0.60000000E+08     1
    50    45    52        7        2     0.34998760E+02  0.34663423E+02  0.50000000E+00  0.33533763E+00  0.67067525E+00  0.60000000E+08     1
    50    45    53        7        2     0.30515707E+02  0.30133358E+02  0.50000000E+00  0.38234899E+00  0.76469798E+00  0.60000000E+08     1
    50    45    54        7        2     0.26089556E+02  0.25616682E+02  0.50000000E+00  0.47287438E+00  0.94574876E+00  0.60000000E+08     1
    50    45    55        7        2     0.21712669E+02  0.21304517E+02  0.50000000E+00  0.40815216E+00  0.81630431E+00  0.60000000E+08     1
