   234.200419794398       6878.43405100047       66830584.4142340       125.000000000000                         12
   230.043435778425       6890.72647706052       65727134.4364838       125.000000000000                         12
   225.908875189578       6902.60944529862       64619675.7110627       125.000000000000                         12
   221.796654394127       6914.09264797656       63508303.1288967       125.000000000000                         12
   217.706683396182       6925.18528918846       62393106.8015649       125.000000000000                         12
   213.638866016158       6935.89619219045       61274173.1120975       125.000000000000                         12
   209.593099892683       6946.23387762968       60151585.4808680       125.000000000000                         12
   205.569276204248       6956.20664597447       59025425.1726156       125.000000000000                         12
   201.567279041708       6965.82265313162       57895772.0367668       125.000000000000                         12
   197.586984416321       6975.08997088402       56762705.0991435       125.000000000000                         12
   193.628258936362       6984.01663105685       55626302.9943664       125.000000000000                         12
   189.690958196003       6992.61065608783       54486644.2651492       125.000000000000                         12
   185.774924890297       7000.88007935844       53343807.5613493       125.000000000000                         12
   181.879986651119       7008.83295697809       52197871.7553391       125.000000000000                         12
   178.005953661173       7016.47736978204       51048915.9615667       125.000000000000                         12
   174.152616236610       7023.82141362753       49897019.4415507       125.000000000000                         12
   170.319742550178       7030.87318287709       48742261.4421762       125.000000000000                         12
   166.507076362289       7037.64075672249       47584721.0618008       125.000000000000                         12
   162.714334265164       7044.13219496914       46424477.2089820       125.000000000000                         12
   158.941202100298       7050.35553732194       45261608.5954860       125.000000000000                         12
   155.187331475352       7056.31878524972       44096193.5587332       125.000000000000                         12
   151.452337779402       7062.02987073797       42928309.7558756       125.000000000000                         12
   147.735799302280       7067.49662479836       41758033.8554934       125.000000000000                         12
   144.037253672605       7072.72674963399       40585441.2650817       125.000000000000                         12
   140.356185674902       7077.72778403699       39410605.7922801       125.000000000000                         12
   136.692012658893       7082.50705648398       38233599.1856596       125.000000000000                         12
   133.044082512963       7087.07170553215       37054491.3344079       125.000000000000                         12
   129.411695747861       7091.42883566270       35873351.7940954       125.000000000000                         12
   125.794147105729       7095.58576419387       34690252.2040484       125.000000000000                         12
   122.190708511671       7099.54977344737       33505263.8609637       125.000000000000                         12
   118.600554259159       7103.32733585698       32318450.1324275       125.000000000000                         12
   115.022682086232       7106.92367775540       31129862.1862229       125.000000000000                         12
   111.455849657642       7110.34268743858       29939538.0902449       125.000000000000                         12
   107.898552015529       7113.58731081734       28747506.6860798       125.000000000000                         12
   104.349133910911       7116.66118975779       27553803.6289809       125.000000000000                         12
   100.806326163099       7119.57380269779       26358521.7164564       125.000000000000                         12
   97.2690283709865       7122.33143924277       25161722.5261336       125.000000000000                         12
   93.7357576773011       7124.93768429980       23963441.1556150       125.000000000000                         12
   90.2043265871815       7127.39399445818       22763691.8654635       125.000000000000                         12
   86.6713854327527       7129.70006291328       21562471.6519449       125.000000000000                         12
   83.1315089089625       7131.85386195836       20359760.6630399       125.000000000000                         12
   79.5752632203779       7133.85119911421       19155517.8527838       125.000000000000                         12
   75.9849037999801       7135.68422115131       17949666.3350753       125.000000000000                         12
   72.3242518161477       7137.33694412819       16742049.6210538       125.000000000000                         12
   68.5314419486754       7138.81543123316       15532727.0716365       125.000000000000                         12
   64.6695602646059       7140.11798058107       14321682.0247213       125.000000000000                         12
   60.8103247703224       7141.25030246499       13108970.3862472       125.000000000000                         12
   56.9942130683849       7142.22721892238       11894737.2695933       125.000000000000                         12
   53.2592471256859       7143.07623682957       10679251.9775314       125.000000000000                         12
   49.6676493336062       7143.85098476470       9463039.55422067       125.000000000000                         12
   46.8397110071736       7144.69104151767       8247466.52905375       125.000000000000                          9
   43.9186296349206       7145.40913865057       7030699.47286174       125.000000000000                          8
   40.3764374200464       7145.83101402121       5811032.29305298       125.000000000000                          8
   36.1297845332311       7146.14841727275       4590342.29149877       125.000000000000                          7
   31.1505890936465       7146.34762659620       3368495.12647492       125.000000000000                          7
   26.2346224529929       7146.44557748645       2145656.60291178       125.000000000000                          7
   21.4624069181569       7146.47761462888       922172.758710290       125.000000000000                          7
   17.0404568936599       7146.47460928906       100000.000000000       125.000000000000                          7
   15.0784268162011       7218.46700000000       100000.000000000       125.000000000000                         13
   15.0000000000000       7218.46700000000       100000.000000000       125.000000000000                         13
