% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    54    35    46        8        2     0.55105446E+02  0.51962377E+02  0.50000000E+00  0.31430694E+01  0.62861389E+01  0.60000000E+08     1
    54    35    47        8        2     0.52045612E+02  0.50067965E+02  0.50000000E+00  0.19776473E+01  0.39552945E+01  0.60000000E+08     1
    54    35    48        7        2     0.48311421E+02  0.47497134E+02  0.50000000E+00  0.81428708E+00  0.16285742E+01  0.60000000E+08     1
    54    35    49        7        2     0.43999790E+02  0.44277886E+02  0.50000000E+00 -0.27809515E+00 -0.55619030E+00  0.60000000E+08     1
    54    35    50        7        2     0.39705542E+02  0.40344676E+02  0.50000000E+00 -0.63913327E+00 -0.12782665E+01  0.60000000E+08     1
    54    35    51        7        2     0.35406082E+02  0.35710074E+02  0.50000000E+00 -0.30399192E+00 -0.60798385E+00  0.60000000E+08     1
    54    35    52        7        2     0.31099791E+02  0.31108668E+02  0.50000000E+00 -0.88763470E-02 -0.17752694E-01  0.60000000E+08     1
    54    35    53        7        2     0.26791087E+02  0.26543506E+02  0.50000000E+00  0.24758065E+00  0.49516131E+00  0.60000000E+08     1
    54    35    54        7        2     0.22485073E+02  0.22014892E+02  0.50000000E+00  0.47018125E+00  0.94036249E+00  0.60000000E+08     1
    54    35    55        7        2     0.18184953E+02  0.17520305E+02  0.50000000E+00  0.66464803E+00  0.13292961E+01  0.60000000E+08     1
    50    45    27       11        2     0.11840911E+03  0.13259854E+03  0.50000000E+00 -0.14189434E+02 -0.28378867E+02  0.60000000E+08     1
    50    45    28       11        2     0.11477818E+03  0.12910242E+03  0.50000000E+00 -0.14324245E+02 -0.28648490E+02  0.60000000E+08     1
    50    45    29       11        2     0.11116460E+03  0.12563626E+03  0.50000000E+00 -0.14471663E+02 -0.28943327E+02  0.60000000E+08     1
    50    45    30       11        2     0.10757002E+03  0.12220110E+03  0.50000000E+00 -0.14631082E+02 -0.29262164E+02  0.60000000E+08     1
    50    45    31       11        2     0.10399611E+03  0.11879860E+03  0.50000000E+00 -0.14802492E+02 -0.29604984E+02  0.60000000E+08     1
    50    45    32       11        2     0.10044434E+03  0.11543170E+03  0.50000000E+00 -0.14987357E+02 -0.29974714E+02  0.60000000E+08     1
    50    45    33       11        2     0.96915729E+02  0.11210601E+03  0.50000000E+00 -0.15190282E+02 -0.30380564E+02  0.60000000E+08     1
    50    45    34       11        2     0.93410762E+02  0.10883341E+03  0.50000000E+00 -0.15422647E+02 -0.30845295E+02  0.60000000E+08     1
    50    45    35       11        2     0.89929578E+02  0.10564108E+03  0.50000000E+00 -0.15711502E+02 -0.31423004E+02  0.60000000E+08     1
    50    45    36       11        2     0.86472472E+02  0.10177092E+03  0.50000000E+00 -0.15298451E+02 -0.30596902E+02  0.60000000E+08     1
    50    45    37       11        2     0.83040369E+02  0.97079256E+02  0.50000000E+00 -0.14038887E+02 -0.28077773E+02  0.60000000E+08     1
    50    45    38       11        2     0.79635236E+02  0.92265274E+02  0.50000000E+00 -0.12630039E+02 -0.25260078E+02  0.60000000E+08     1
    50    45    39       11        2     0.76260179E+02  0.87417734E+02  0.50000000E+00 -0.11157555E+02 -0.22315111E+02  0.60000000E+08     1
    50    45    40       11        2     0.72918768E+02  0.82571674E+02  0.50000000E+00 -0.96529055E+01 -0.19305811E+02  0.60000000E+08     1
    50    45    41       10        2     0.68658506E+02  0.77742553E+02  0.50000000E+00 -0.90840473E+01 -0.18168095E+02  0.60000000E+08     1
    50    45    42        9        2     0.64977946E+02  0.72938417E+02  0.50000000E+00 -0.79604709E+01 -0.15920942E+02  0.60000000E+08     1
    50    45    43        9        2     0.62815315E+02  0.68163863E+02  0.50000000E+00 -0.53485479E+01 -0.10697096E+02  0.60000000E+08     1
    50    45    44        9        2     0.60660551E+02  0.63420688E+02  0.50000000E+00 -0.27601374E+01 -0.55202748E+01  0.60000000E+08     1
    50    45    45        9        2     0.58514422E+02  0.58707157E+02  0.50000000E+00 -0.19273524E+00 -0.38547048E+00  0.60000000E+08     1
    50    45    46        9        2     0.56378024E+02  0.55386813E+02  0.50000000E+00  0.99121161E+00  0.19824232E+01  0.60000000E+08     1
    50    45    47        9        2     0.54251641E+02  0.53448281E+02  0.50000000E+00  0.80336013E+00  0.16067203E+01  0.60000000E+08     1
    50    45    48        9        2     0.52136712E+02  0.50878415E+02  0.50000000E+00  0.12582967E+01  0.25165933E+01  0.60000000E+08     1
    50    45    49        8        2     0.49347567E+02  0.47683527E+02  0.50000000E+00  0.16640404E+01  0.33280808E+01  0.60000000E+08     1
    50    45    50        8        2     0.45892556E+02  0.43794502E+02  0.50000000E+00  0.20980544E+01  0.41961088E+01  0.60000000E+08     1
    50    45    51        7        2     0.41711312E+02  0.39215953E+02  0.50000000E+00  0.24953589E+01  0.49907179E+01  0.60000000E+08     1
    50    45    52        7        2     0.36827772E+02  0.34663423E+02  0.50000000E+00  0.21643498E+01  0.43286997E+01  0.60000000E+08     1
    50    45    53        7        2     0.32009922E+02  0.30133358E+02  0.50000000E+00  0.18765639E+01  0.37531278E+01  0.60000000E+08     1
    50    45    54        7        2     0.27249314E+02  0.25616682E+02  0.50000000E+00  0.16326326E+01  0.32652653E+01  0.60000000E+08     1
    50    45    55        7        2     0.22538422E+02  0.21304517E+02  0.50000000E+00  0.12339048E+01  0.24678095E+01  0.60000000E+08     1
