% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    32    15    54        7        2     0.30505629E+02  0.31150589E+02  0.50000000E+00 -0.64496030E+00 -0.12899206E+01  0.60000000E+08     1
    32    15    55        7        2     0.25670791E+02  0.26234622E+02  0.50000000E+00 -0.56383176E+00 -0.11276635E+01  0.60000000E+08     1
    32    15    56        7        2     0.20909490E+02  0.21462407E+02  0.50000000E+00 -0.55291717E+00 -0.11058343E+01  0.60000000E+08     1
    32    15    57        7        2     0.16304378E+02  0.17040457E+02  0.50000000E+00 -0.73607863E+00 -0.14721573E+01  0.60000000E+08     1
    79    23    31       12        2     0.11433380E+03  0.11190129E+03  0.50000000E+00  0.24325098E+01  0.48650195E+01  0.60000000E+08     1
    79    23    32       12        2     0.11067967E+03  0.10831165E+03  0.50000000E+00  0.23680219E+01  0.47360438E+01  0.60000000E+08     1
    79    23    33       12        2     0.10704406E+03  0.10473877E+03  0.50000000E+00  0.23052913E+01  0.46105827E+01  0.60000000E+08     1
    79    23    34       12        2     0.10342726E+03  0.10118208E+03  0.50000000E+00  0.22451813E+01  0.44903626E+01  0.60000000E+08     1
    79    23    35       12        2     0.99829406E+02  0.97640698E+02  0.50000000E+00  0.21887080E+01  0.43774159E+01  0.60000000E+08     1
    79    23    36       12        2     0.96250622E+02  0.94113242E+02  0.50000000E+00  0.21373807E+01  0.42747615E+01  0.60000000E+08     1
    79    23    37       12        2     0.92691286E+02  0.90597498E+02  0.50000000E+00  0.20937879E+01  0.41875757E+01  0.60000000E+08     1
    79    23    38       12        2     0.89152415E+02  0.87089785E+02  0.50000000E+00  0.20626305E+01  0.41252609E+01  0.60000000E+08     1
    79    23    39       12        2     0.85636394E+02  0.83583770E+02  0.50000000E+00  0.20526243E+01  0.41052485E+01  0.60000000E+08     1
    79    23    40       12        2     0.82148412E+02  0.80068237E+02  0.50000000E+00  0.20801749E+01  0.41603498E+01  0.60000000E+08     1
    79    23    41       12        2     0.78699799E+02  0.76522745E+02  0.50000000E+00  0.21770541E+01  0.43541083E+01  0.60000000E+08     1
    79    23    42       12        2     0.75314671E+02  0.72909137E+02  0.50000000E+00  0.24055340E+01  0.48110679E+01  0.60000000E+08     1
    79    23    43        7        2     0.71057175E+02  0.68506751E+02  0.50000000E+00  0.25504236E+01  0.51008472E+01  0.60000000E+08     1
    79    23    44        7        2     0.65878186E+02  0.64742587E+02  0.50000000E+00  0.11355987E+01  0.22711973E+01  0.60000000E+08     1
    79    23    45        9        2     0.62163360E+02  0.61703930E+02  0.50000000E+00  0.45942955E+00  0.91885909E+00  0.60000000E+08     1
    79    23    46        8        2     0.59288173E+02  0.57964762E+02  0.50000000E+00  0.13234105E+01  0.26468211E+01  0.60000000E+08     1
    79    23    47        7        2     0.55027754E+02  0.53428196E+02  0.50000000E+00  0.15995581E+01  0.31991162E+01  0.60000000E+08     1
    79    23    48        7        2     0.50015787E+02  0.48175945E+02  0.50000000E+00  0.18398426E+01  0.36796852E+01  0.60000000E+08     1
    79    23    49        7        2     0.44930482E+02  0.42972006E+02  0.50000000E+00  0.19584757E+01  0.39169514E+01  0.60000000E+08     1
    79    23    50        7        2     0.39803348E+02  0.37780273E+02  0.50000000E+00  0.20230749E+01  0.40461497E+01  0.60000000E+08     1
    79    23    51        7        2     0.34641523E+02  0.32571487E+02  0.50000000E+00  0.20700364E+01  0.41400727E+01  0.60000000E+08     1
    79    23    52        7        2     0.29438033E+02  0.27557691E+02  0.50000000E+00  0.18803428E+01  0.37606857E+01  0.60000000E+08     1
    79    23    53        6        2     0.24417360E+02  0.22740615E+02  0.50000000E+00  0.16767449E+01  0.33534899E+01  0.60000000E+08     1
    79    23    54        6        2     0.19589136E+02  0.17889341E+02  0.50000000E+00  0.16997950E+01  0.33995901E+01  0.60000000E+08     1
    54    35    18       12        2     0.16737248E+03  0.16379233E+03  0.50000000E+00  0.35801484E+01  0.71602967E+01  0.60000000E+08     1
    54    35    19       12        2     0.16366319E+03  0.16005174E+03  0.50000000E+00  0.36114512E+01  0.72229024E+01  0.60000000E+08     1
    54    35    20       12        2     0.15997005E+03  0.15630407E+03  0.50000000E+00  0.36659787E+01  0.73319574E+01  0.60000000E+08     1
    54    35    21       12        2     0.15629348E+03  0.15255215E+03  0.50000000E+00  0.37413367E+01  0.74826733E+01  0.60000000E+08     1
    54    35    22       12        2     0.15263322E+03  0.14882833E+03  0.50000000E+00  0.38048921E+01  0.76097842E+01  0.60000000E+08     1
    54    35    23       12        2     0.14899516E+03  0.14512802E+03  0.50000000E+00  0.38671335E+01  0.77342670E+01  0.60000000E+08     1
    54    35    24       11        2     0.14534904E+03  0.14145250E+03  0.50000000E+00  0.38965441E+01  0.77930883E+01  0.60000000E+08     1
    54    35    25       11        2     0.14169462E+03  0.13780218E+03  0.50000000E+00  0.38924428E+01  0.77848856E+01  0.60000000E+08     1
    54    35    26       11        2     0.13806664E+03  0.13417776E+03  0.50000000E+00  0.38888850E+01  0.77777701E+01  0.60000000E+08     1
    54    35    27       11        2     0.13446673E+03  0.13058006E+03  0.50000000E+00  0.38866733E+01  0.77733466E+01  0.60000000E+08     1
    54    35    28       11        2     0.13089689E+03  0.12701003E+03  0.50000000E+00  0.38868598E+01  0.77737196E+01  0.60000000E+08     1
    54    35    29       11        2     0.12736015E+03  0.12346885E+03  0.50000000E+00  0.38912980E+01  0.77825960E+01  0.60000000E+08     1
    54    35    30       11        2     0.12386030E+03  0.11995803E+03  0.50000000E+00  0.39022687E+01  0.78045374E+01  0.60000000E+08     1
    54    35    31       11        2     0.12040211E+03  0.11647959E+03  0.50000000E+00  0.39225231E+01  0.78450462E+01  0.60000000E+08     1
    54    35    32       11        2     0.11699223E+03  0.11303626E+03  0.50000000E+00  0.39559743E+01  0.79119485E+01  0.60000000E+08     1
    54    35    33       11        2     0.11364119E+03  0.10963170E+03  0.50000000E+00  0.40094965E+01  0.80189930E+01  0.60000000E+08     1
    54    35    34       11        2     0.11036733E+03  0.10627044E+03  0.50000000E+00  0.40968973E+01  0.81937945E+01  0.60000000E+08     1
    54    35    35       10        2     0.10635473E+03  0.10295704E+03  0.50000000E+00  0.33976896E+01  0.67953792E+01  0.60000000E+08     1
    54    35    36       10        2     0.10153220E+03  0.98804323E+02  0.50000000E+00  0.27278808E+01  0.54557617E+01  0.60000000E+08     1
    54    35    37       10        2     0.96647518E+02  0.93801123E+02  0.50000000E+00  0.28463949E+01  0.56927898E+01  0.60000000E+08     1
    54    35    38       10        2     0.91749557E+02  0.88818554E+02  0.50000000E+00  0.29310031E+01  0.58620062E+01  0.60000000E+08     1
    54    35    39       10        2     0.86862777E+02  0.83852054E+02  0.50000000E+00  0.30107226E+01  0.60214452E+01  0.60000000E+08     1
    54    35    40       10        2     0.82000231E+02  0.78904814E+02  0.50000000E+00  0.30954177E+01  0.61908354E+01  0.60000000E+08     1
    54    35    41       10        2     0.77171305E+02  0.73984686E+02  0.50000000E+00  0.31866192E+01  0.63732384E+01  0.60000000E+08     1
    54    35    42       10        2     0.72384063E+02  0.69104925E+02  0.50000000E+00  0.32791379E+01  0.65582759E+01  0.60000000E+08     1
    54    35    43       10        2     0.67645725E+02  0.64288775E+02  0.50000000E+00  0.33569492E+01  0.67138984E+01  0.60000000E+08     1
    54    35    44       10        2     0.62961311E+02  0.59580391E+02  0.50000000E+00  0.33809202E+01  0.67618403E+01  0.60000000E+08     1
    54    35    45       10        2     0.58330093E+02  0.55068754E+02  0.50000000E+00  0.32613390E+01  0.65226781E+01  0.60000000E+08     1
    54    35    46        8        2     0.54454732E+02  0.51962377E+02  0.50000000E+00  0.24923550E+01  0.49847099E+01  0.60000000E+08     1
    54    35    47        8        2     0.51288969E+02  0.50067965E+02  0.50000000E+00  0.12210041E+01  0.24420081E+01  0.60000000E+08     1
    54    35    48        7        2     0.47519625E+02  0.47497134E+02  0.50000000E+00  0.22491377E-01  0.44982754E-01  0.60000000E+08     1
    54    35    49        7        2     0.43217883E+02  0.44277886E+02  0.50000000E+00 -0.10600030E+01 -0.21200060E+01  0.60000000E+08     1
    54    35    50        7        2     0.38969866E+02  0.40344676E+02  0.50000000E+00 -0.13748094E+01 -0.27496187E+01  0.60000000E+08     1
    54    35    51        7        2     0.34743792E+02  0.35710074E+02  0.50000000E+00 -0.96628205E+00 -0.19325641E+01  0.60000000E+08     1
    54    35    52        7        2     0.30532173E+02  0.31108668E+02  0.50000000E+00 -0.57649463E+00 -0.11529893E+01  0.60000000E+08     1
    54    35    53        7        2     0.26334618E+02  0.26543506E+02  0.50000000E+00 -0.20888842E+00 -0.41777684E+00  0.60000000E+08     1
    54    35    54        7        2     0.22151308E+02  0.22014892E+02  0.50000000E+00  0.13641603E+00  0.27283207E+00  0.60000000E+08     1
    54    35    55        7        2     0.17981245E+02  0.17520305E+02  0.50000000E+00  0.46094065E+00  0.92188130E+00  0.60000000E+08     1
    50    45    27       11        2     0.13670779E+03  0.13259854E+03  0.50000000E+00  0.41092498E+01  0.82184997E+01  0.60000000E+08     1
    50    45    28       11        2     0.13319636E+03  0.12910242E+03  0.50000000E+00  0.40939370E+01  0.81878739E+01  0.60000000E+08     1
    50    45    29       11        2     0.12970712E+03  0.12563626E+03  0.50000000E+00  0.40708603E+01  0.81417206E+01  0.60000000E+08     1
    50    45    30       11        2     0.12624204E+03  0.12220110E+03  0.50000000E+00  0.40409428E+01  0.80818856E+01  0.60000000E+08     1
    50    45    31       11        2     0.12280421E+03  0.11879860E+03  0.50000000E+00  0.40056065E+01  0.80112130E+01  0.60000000E+08     1
    50    45    32       11        2     0.11939784E+03  0.11543170E+03  0.50000000E+00  0.39661429E+01  0.79322859E+01  0.60000000E+08     1
    50    45    33       11        2     0.11602755E+03  0.11210601E+03  0.50000000E+00  0.39215401E+01  0.78430801E+01  0.60000000E+08     1
    50    45    34       11        2     0.11269683E+03  0.10883341E+03  0.50000000E+00  0.38634210E+01  0.77268419E+01  0.60000000E+08     1
    50    45    35       10        2     0.10852332E+03  0.10564108E+03  0.50000000E+00  0.28822367E+01  0.57644734E+01  0.60000000E+08     1
    50    45    36       10        2     0.10348996E+03  0.10177092E+03  0.50000000E+00  0.17190418E+01  0.34380836E+01  0.60000000E+08     1
    50    45    37       10        2     0.98463078E+02  0.97079256E+02  0.50000000E+00  0.13838220E+01  0.27676440E+01  0.60000000E+08     1
    50    45    38       10        2     0.93445385E+02  0.92265274E+02  0.50000000E+00  0.11801109E+01  0.23602218E+01  0.60000000E+08     1
    50    45    39       10        2     0.88443242E+02  0.87417734E+02  0.50000000E+00  0.10255079E+01  0.20510157E+01  0.60000000E+08     1
    50    45    40       10        2     0.83461705E+02  0.82571674E+02  0.50000000E+00  0.89003104E+00  0.17800621E+01  0.60000000E+08     1
    50    45    41       10        2     0.78505876E+02  0.77742553E+02  0.50000000E+00  0.76332300E+00  0.15266460E+01  0.60000000E+08     1
    50    45    42       10        2     0.73582999E+02  0.72938417E+02  0.50000000E+00  0.64458170E+00  0.12891634E+01  0.60000000E+08     1
    50    45    43       10        2     0.68705384E+02  0.68163863E+02  0.50000000E+00  0.54152156E+00  0.10830431E+01  0.60000000E+08     1
    50    45    44       10        2     0.63895513E+02  0.63420688E+02  0.50000000E+00  0.47482518E+00  0.94965037E+00  0.60000000E+08     1
    50    45    45       10        2     0.59196617E+02  0.58707157E+02  0.50000000E+00  0.48945954E+00  0.97891908E+00  0.60000000E+08     1
    50    45    46       10        2     0.54696326E+02  0.55386813E+02  0.50000000E+00 -0.69048700E+00 -0.13809740E+01  0.60000000E+08     1
    50    45    47        9        2     0.51571114E+02  0.53448281E+02  0.50000000E+00 -0.18771672E+01 -0.37543343E+01  0.60000000E+08     1
    50    45    48        9        2     0.49661613E+02  0.50878415E+02  0.50000000E+00 -0.12168024E+01 -0.24336049E+01  0.60000000E+08     1
    50    45    49        8        2     0.47081425E+02  0.47683527E+02  0.50000000E+00 -0.60210186E+00 -0.12042037E+01  0.60000000E+08     1
    50    45    50        8        2     0.43856658E+02  0.43794502E+02  0.50000000E+00  0.62156266E-01  0.12431253E+00  0.60000000E+08     1
    50    45    51        7        2     0.39938258E+02  0.39215953E+02  0.50000000E+00  0.72230521E+00  0.14446104E+01  0.60000000E+08     1
    50    45    52        7        2     0.35352885E+02  0.34663423E+02  0.50000000E+00  0.68946230E+00  0.13789246E+01  0.60000000E+08     1
    50    45    53        7        2     0.30821276E+02  0.30133358E+02  0.50000000E+00  0.68791738E+00  0.13758348E+01  0.60000000E+08     1
    50    45    54        7        2     0.26337384E+02  0.25616682E+02  0.50000000E+00  0.72070239E+00  0.14414048E+01  0.60000000E+08     1
    50    45    55        7        2     0.21895237E+02  0.21304517E+02  0.50000000E+00  0.59072044E+00  0.11814409E+01  0.60000000E+08     1
