% Shemat-Suite version: SHEMAT-Suite 9.0 (Freely)                                                       
% data fit at iteration                final
%    i     j     k     unit     type               calc             obs             err            diff             res            time  ozone
    79    23    50        7        2     0.40424083E+02  0.37780273E+02  0.50000000E+00  0.26438099E+01  0.52876199E+01  0.60000000E+08     1
    79    23    51        7        2     0.35135163E+02  0.32571487E+02  0.50000000E+00  0.25636759E+01  0.51273519E+01  0.60000000E+08     1
    79    23    52        7        2     0.29810432E+02  0.27557691E+02  0.50000000E+00  0.22527417E+01  0.45054834E+01  0.60000000E+08     1
    79    23    53        6        2     0.24677754E+02  0.22740615E+02  0.50000000E+00  0.19371392E+01  0.38742785E+01  0.60000000E+08     1
    79    23    54        6        2     0.19744518E+02  0.17889341E+02  0.50000000E+00  0.18551772E+01  0.37103545E+01  0.60000000E+08     1
    54    35    18       12        2     0.16654738E+03  0.16379233E+03  0.50000000E+00  0.27550433E+01  0.55100866E+01  0.60000000E+08     1
    54    35    19       12        2     0.16280698E+03  0.16005174E+03  0.50000000E+00  0.27552405E+01  0.55104810E+01  0.60000000E+08     1
    54    35    20       12        2     0.15908184E+03  0.15630407E+03  0.50000000E+00  0.27777713E+01  0.55555427E+01  0.60000000E+08     1
    54    35    21       12        2     0.15537145E+03  0.15255215E+03  0.50000000E+00  0.28193056E+01  0.56386112E+01  0.60000000E+08     1
    54    35    22       12        2     0.15167492E+03  0.14882833E+03  0.50000000E+00  0.28465868E+01  0.56931735E+01  0.60000000E+08     1
    54    35    23       12        2     0.14799767E+03  0.14512802E+03  0.50000000E+00  0.28696523E+01  0.57393045E+01  0.60000000E+08     1
    54    35    24       11        2     0.14430927E+03  0.14145250E+03  0.50000000E+00  0.28567774E+01  0.57135548E+01  0.60000000E+08     1
    54    35    25       11        2     0.14061075E+03  0.13780218E+03  0.50000000E+00  0.28085698E+01  0.56171396E+01  0.60000000E+08     1
    54    35    26       11        2     0.13693435E+03  0.13417776E+03  0.50000000E+00  0.27565921E+01  0.55131842E+01  0.60000000E+08     1
    54    35    27       11        2     0.13327666E+03  0.13058006E+03  0.50000000E+00  0.26965988E+01  0.53931976E+01  0.60000000E+08     1
    54    35    28       11        2     0.12964075E+03  0.12701003E+03  0.50000000E+00  0.26307178E+01  0.52614357E+01  0.60000000E+08     1
    54    35    29       11        2     0.12602919E+03  0.12346885E+03  0.50000000E+00  0.25603376E+01  0.51206753E+01  0.60000000E+08     1
    54    35    30       11        2     0.12244508E+03  0.11995803E+03  0.50000000E+00  0.24870489E+01  0.49740978E+01  0.60000000E+08     1
    54    35    31       11        2     0.11889188E+03  0.11647959E+03  0.50000000E+00  0.24122918E+01  0.48245835E+01  0.60000000E+08     1
    54    35    32       11        2     0.11537308E+03  0.11303626E+03  0.50000000E+00  0.23368261E+01  0.46736522E+01  0.60000000E+08     1
    54    35    33       11        2     0.11189209E+03  0.10963170E+03  0.50000000E+00  0.22603964E+01  0.45207928E+01  0.60000000E+08     1
    54    35    34       11        2     0.10845178E+03  0.10627044E+03  0.50000000E+00  0.21813394E+01  0.43626787E+01  0.60000000E+08     1
    54    35    35       11        2     0.10505352E+03  0.10295704E+03  0.50000000E+00  0.20964857E+01  0.41929713E+01  0.60000000E+08     1
    54    35    36       11        2     0.10169863E+03  0.98804323E+02  0.50000000E+00  0.28943060E+01  0.57886120E+01  0.60000000E+08     1
    54    35    37       11        2     0.98398085E+02  0.93801123E+02  0.50000000E+00  0.45969620E+01  0.91939240E+01  0.60000000E+08     1
    54    35    38       11        2     0.95178206E+02  0.88818554E+02  0.50000000E+00  0.63596516E+01  0.12719303E+02  0.60000000E+08     1
    54    35    39       10        2     0.91212614E+02  0.83852054E+02  0.50000000E+00  0.73605596E+01  0.14721119E+02  0.60000000E+08     1
    54    35    40       10        2     0.86426093E+02  0.78904814E+02  0.50000000E+00  0.75212797E+01  0.15042559E+02  0.60000000E+08     1
    54    35    41       10        2     0.81584113E+02  0.73984686E+02  0.50000000E+00  0.75994270E+01  0.15198854E+02  0.60000000E+08     1
    54    35    42       10        2     0.76740242E+02  0.69104925E+02  0.50000000E+00  0.76353176E+01  0.15270635E+02  0.60000000E+08     1
    54    35    43       10        2     0.71921599E+02  0.64288775E+02  0.50000000E+00  0.76328235E+01  0.15265647E+02  0.60000000E+08     1
    54    35    44       10        2     0.67144655E+02  0.59580391E+02  0.50000000E+00  0.75642637E+01  0.15128527E+02  0.60000000E+08     1
    54    35    45       10        2     0.62425710E+02  0.55068754E+02  0.50000000E+00  0.73569563E+01  0.14713913E+02  0.60000000E+08     1
    54    35    46       10        2     0.57781280E+02  0.51962377E+02  0.50000000E+00  0.58189027E+01  0.11637805E+02  0.60000000E+08     1
    54    35    47       10        2     0.53217786E+02  0.50067965E+02  0.50000000E+00  0.31498216E+01  0.62996431E+01  0.60000000E+08     1
    54    35    48        7        2     0.48748558E+02  0.47497134E+02  0.50000000E+00  0.12514246E+01  0.25028492E+01  0.60000000E+08     1
    54    35    49        7        2     0.44345017E+02  0.44277886E+02  0.50000000E+00  0.67131439E-01  0.13426288E+00  0.60000000E+08     1
    54    35    50        7        2     0.39960341E+02  0.40344676E+02  0.50000000E+00 -0.38433459E+00 -0.76866919E+00  0.60000000E+08     1
    54    35    51        7        2     0.35587873E+02  0.35710074E+02  0.50000000E+00 -0.12220088E+00 -0.24440177E+00  0.60000000E+08     1
    54    35    52        7        2     0.31227573E+02  0.31108668E+02  0.50000000E+00  0.11890577E+00  0.23781154E+00  0.60000000E+08     1
    54    35    53        7        2     0.26879744E+02  0.26543506E+02  0.50000000E+00  0.33623783E+00  0.67247566E+00  0.60000000E+08     1
    54    35    54        7        2     0.22543613E+02  0.22014892E+02  0.50000000E+00  0.52872113E+00  0.10574423E+01  0.60000000E+08     1
    54    35    55        7        2     0.18217597E+02  0.17520305E+02  0.50000000E+00  0.69729197E+00  0.13945839E+01  0.60000000E+08     1
    50    45    27       11        2     0.13516658E+03  0.13259854E+03  0.50000000E+00  0.25680370E+01  0.51360740E+01  0.60000000E+08     1
    50    45    28       11        2     0.13158690E+03  0.12910242E+03  0.50000000E+00  0.24844810E+01  0.49689620E+01  0.60000000E+08     1
    50    45    29       11        2     0.12803033E+03  0.12563626E+03  0.50000000E+00  0.23940671E+01  0.47881342E+01  0.60000000E+08     1
    50    45    30       11        2     0.12449896E+03  0.12220110E+03  0.50000000E+00  0.22978585E+01  0.45957171E+01  0.60000000E+08     1
    50    45    31       11        2     0.12099509E+03  0.11879860E+03  0.50000000E+00  0.21964866E+01  0.43929732E+01  0.60000000E+08     1
    50    45    32       11        2     0.11752106E+03  0.11543170E+03  0.50000000E+00  0.20893608E+01  0.41787215E+01  0.60000000E+08     1
    50    45    33       11        2     0.11407947E+03  0.11210601E+03  0.50000000E+00  0.19734608E+01  0.39469215E+01  0.60000000E+08     1
    50    45    34       11        2     0.11067321E+03  0.10883341E+03  0.50000000E+00  0.18397959E+01  0.36795917E+01  0.60000000E+08     1
    50    45    35       11        2     0.10730371E+03  0.10564108E+03  0.50000000E+00  0.16626311E+01  0.33252622E+01  0.60000000E+08     1
    50    45    36       11        2     0.10397164E+03  0.10177092E+03  0.50000000E+00  0.22007208E+01  0.44014417E+01  0.60000000E+08     1
    50    45    37       11        2     0.10068734E+03  0.97079256E+02  0.50000000E+00  0.36080789E+01  0.72161579E+01  0.60000000E+08     1
    50    45    38       11        2     0.97484534E+02  0.92265274E+02  0.50000000E+00  0.52192600E+01  0.10438520E+02  0.60000000E+08     1
    50    45    39       10        2     0.93595773E+02  0.87417734E+02  0.50000000E+00  0.61780392E+01  0.12356078E+02  0.60000000E+08     1
    50    45    40       10        2     0.88854907E+02  0.82571674E+02  0.50000000E+00  0.62832332E+01  0.12566466E+02  0.60000000E+08     1
    50    45    41       10        2     0.83962119E+02  0.77742553E+02  0.50000000E+00  0.62195663E+01  0.12439133E+02  0.60000000E+08     1
    50    45    42       10        2     0.79012534E+02  0.72938417E+02  0.50000000E+00  0.60741163E+01  0.12148233E+02  0.60000000E+08     1
    50    45    43       10        2     0.74044572E+02  0.68163863E+02  0.50000000E+00  0.58807094E+01  0.11761419E+02  0.60000000E+08     1
    50    45    44       10        2     0.69073867E+02  0.63420688E+02  0.50000000E+00  0.56531791E+01  0.11306358E+02  0.60000000E+08     1
    50    45    45       10        2     0.64110819E+02  0.58707157E+02  0.50000000E+00  0.54036614E+01  0.10807323E+02  0.60000000E+08     1
    50    45    46       10        2     0.59162661E+02  0.55386813E+02  0.50000000E+00  0.37758486E+01  0.75516972E+01  0.60000000E+08     1
    50    45    47       10        2     0.54226260E+02  0.53448281E+02  0.50000000E+00  0.77797899E+00  0.15559580E+01  0.60000000E+08     1
    50    45    48        9        2     0.50738690E+02  0.50878415E+02  0.50000000E+00 -0.13972498E+00 -0.27944996E+00  0.60000000E+08     1
    50    45    49        8        2     0.48039290E+02  0.47683527E+02  0.50000000E+00  0.35576292E+00  0.71152584E+00  0.60000000E+08     1
    50    45    50        8        2     0.44704271E+02  0.43794502E+02  0.50000000E+00  0.90976936E+00  0.18195387E+01  0.60000000E+08     1
    50    45    51        7        2     0.40671647E+02  0.39215953E+02  0.50000000E+00  0.14556939E+01  0.29113877E+01  0.60000000E+08     1
    50    45    52        7        2     0.35959633E+02  0.34663423E+02  0.50000000E+00  0.12962100E+01  0.25924199E+01  0.60000000E+08     1
    50    45    53        7        2     0.31304132E+02  0.30133358E+02  0.50000000E+00  0.11707734E+01  0.23415469E+01  0.60000000E+08     1
    50    45    54        7        2     0.26700201E+02  0.25616682E+02  0.50000000E+00  0.10835193E+01  0.21670387E+01  0.60000000E+08     1
    50    45    55        7        2     0.22146082E+02  0.21304517E+02  0.50000000E+00  0.84156505E+00  0.16831301E+01  0.60000000E+08     1
